idx,rssi
1524,114.0
1525,117.0
1526,109.0
1527,119.0
1528,113.0
1529,114.0
1530,113.0
1531,109.0
1532,113.0
1533,116.0
1534,110.0
1535,116.0
1536,119.0
1537,116.0
1538,117.0
1539,116.0
1540,112.0
1541,118.0
1542,121.0
1543,116.0
1544,115.0
1545,117.0
1546,105.0
1547,111.0
1548,117.0
1549,117.0
1550,113.0
1551,114.0
1552,111.0
1553,115.0
1554,111.0
1555,117.0
1556,116.0
1557,122.0
1558,114.0
1559,112.0
1560,119.0
1561,115.0
1562,117.0
1563,114.0
1564,109.0
1565,118.0
1566,114.0
1567,113.0
1568,114.0
1569,112.0
1570,118.0
1571,114.0
1572,121.0
1573,113.0
1574,113.0
1575,122.0
1576,115.0
1577,117.0
1578,125.0
1579,111.0
1580,118.0
1581,116.0
1582,119.0
1583,121.0
1584,116.0
1585,122.0
1586,120.0
1587,123.0
1588,118.0
1589,124.0
1590,118.0
1591,122.0
1592,117.0
1593,118.0
1594,125.0
1595,121.0
1596,120.0
1597,117.0
1598,120.0
1599,124.0
1600,127.0
1601,124.0
1602,124.0
1603,121.0
1604,120.0
1605,125.0
1606,120.0
1607,123.0
1608,124.0
1609,123.0
1610,123.0
1611,117.0
1612,130.0
1613,125.0
1614,121.0
1615,123.0
1616,123.0
1617,121.0
1618,115.0
1619,118.0
1620,122.0
1621,117.0
1622,122.0
1623,118.0
1624,127.0
1625,124.0
1626,125.0
1627,122.0
1628,128.0
1629,121.0
1630,123.0
1631,117.0
1632,122.0
1633,117.0
1634,115.0
1635,124.0
1636,120.0
1637,120.0
1638,117.0
1639,120.0
1640,115.0
1641,122.0
1642,126.0
1643,123.0
1644,119.0
1645,117.0
1646,117.0
1647,121.0
1648,119.0
1649,123.0
1650,119.0
1651,119.0
1652,118.0
1653,115.0
1654,118.0
1655,117.0
1656,120.0
1657,119.0
1658,123.0
1659,116.0
1660,116.0
1661,113.0
1662,122.0
1663,115.0
1664,119.0
1665,122.0
1666,116.0
1667,123.0
1668,123.0
1669,115.0
1670,125.0
1671,117.0
1672,123.0
1673,124.0
1674,124.0
1675,120.0
1676,122.0
1677,119.0
1678,120.0
1679,117.0
1680,118.0
1681,123.0
1682,126.0
1683,133.0
1684,118.0
1685,121.0
1686,128.0
1687,125.0
1688,122.0
1689,122.0
1690,130.0
1691,126.0
1692,128.0
1693,130.0
1694,129.0
1695,127.0
1696,126.0
1697,121.0
1698,129.0
1699,132.0
1700,122.0
1701,125.0
1702,126.0
1703,125.0
1704,130.0
1705,119.0
1706,129.0
1707,126.0
1708,132.0
1709,130.0
1710,122.0
1711,129.0
1712,128.0
1713,130.0
1714,130.0
1715,118.0
1716,130.0
1717,126.0
1718,124.0
1719,129.0
1720,127.0
1721,122.0
1722,132.0
1723,123.0
1724,127.0
1725,123.0
1726,128.0
1727,126.0
1728,121.0
1729,129.0
1730,126.0
1731,123.0
1732,128.0
1733,122.0
1734,130.0
1735,126.0
1736,123.0
1737,126.0
1738,125.0
1739,130.0
1740,128.0
1741,133.0
1742,125.0
1743,124.0
1744,128.0
1745,129.0
1746,126.0
1747,124.0
1748,123.0
1749,127.0
1750,126.0
1751,129.0
1752,127.0
1753,110.0
1754,122.0
1755,130.0
1756,118.0
1757,123.0
1758,119.0
1759,124.0
1760,125.0
1761,125.0
1762,123.0
1763,119.0
1764,118.0
1765,124.0
1766,120.0
1767,126.0
1768,122.0
1769,124.0
1770,127.0
1771,115.0
1772,120.0
1773,129.0
1774,120.0
1775,118.0
1776,124.0
1777,117.0
1778,127.0
1779,123.0
1780,121.0
1781,120.0
1782,120.0
1783,128.0
1784,124.0
1785,123.0
1786,122.0
1787,121.0
1788,118.0
1789,112.0
1790,123.0
1791,119.0
1792,121.0
1793,116.0
1794,123.0
1795,125.0
1796,115.0
1797,118.0
1798,123.0
1799,125.0
1800,120.0
1801,124.0
1802,121.0
1803,126.0
1804,120.0
1805,126.0
1806,124.0
1807,128.0
1808,121.0
1809,123.0
1810,122.0
1811,127.0
1812,128.0
1813,130.0
1814,122.0
1815,126.0
1816,135.0
1817,132.0
1818,128.0
1819,130.0
1820,128.0
1821,128.0
1822,128.0
1823,128.0
1824,125.0
1825,128.0
1826,123.0
1827,130.0
1828,126.0
1829,128.0
1830,127.0
1831,121.0
1832,121.0
1833,127.0
1834,124.0
1835,128.0
1836,125.0
1837,124.0
1838,128.0
1839,120.0
1840,124.0
1841,133.0
1842,119.0
1843,125.0
1844,127.0
1845,126.0
1846,126.0
1847,132.0
1848,128.0
1849,121.0
1850,128.0
1851,126.0
1852,132.0
1853,131.0
1854,130.0
1855,127.0
1856,131.0
1857,125.0
1858,124.0
1859,128.0
1860,126.0
1861,129.0
1862,127.0
1863,130.0
1864,124.0
1865,132.0
1866,127.0
1867,127.0
1868,130.0
1869,130.0
1870,130.0
1871,129.0
1872,125.0
1873,128.0
1874,130.0
1875,128.0
1876,130.0
1877,127.0
1878,124.0
1879,128.0
1880,128.0
1881,123.0
1882,130.0
1883,124.0
1884,130.0
1885,129.0
1886,130.0
1887,131.0
1888,129.0
1889,132.0
1890,128.0
1891,128.0
1892,129.0
1893,129.0
1894,128.0
1895,130.0
1896,130.0
1897,128.0
1898,128.0
1899,129.0
1900,130.0
1901,130.0
1902,122.0
1903,127.0
1904,130.0
1905,132.0
1906,126.0
1907,130.0
1908,132.0
1909,133.0
1910,137.0
1911,128.0
1912,130.0
1913,130.0
1914,127.0
1915,130.0
1916,123.0
1917,127.0
1918,128.0
1919,132.0
1920,127.0
1921,132.0
1922,132.0
1923,128.0
1924,126.0
1925,130.0
1926,129.0
1927,130.0
1928,131.0
1929,126.0
1930,129.0
1931,128.0
1932,123.0
1933,132.0
1934,130.0
1935,122.0
1936,128.0
1937,125.0
1938,130.0
1939,126.0
1940,128.0
1941,127.0
1942,123.0
1943,119.0
1944,128.0
1945,122.0
1946,122.0
1947,121.0
1948,125.0
1949,130.0
1950,120.0
1951,120.0
1952,125.0
1953,127.0
1954,125.0
1955,123.0
1956,127.0
1957,125.0
1958,124.0
1959,127.0
1960,124.0
1961,127.0
1962,124.0
1963,120.0
1964,119.0
1965,126.0
1966,127.0
1967,126.0
1968,122.0
1969,122.0
1970,127.0
1971,129.0
1972,127.0
1973,128.0
1974,124.0
1975,120.0
1976,123.0
1977,125.0
1978,124.0
1979,123.0
1980,135.0
1981,123.0
1982,126.0
1983,123.0
1984,121.0
1985,120.0
1986,125.0
1987,132.0
1988,122.0
1989,123.0
1990,126.0
1991,124.0
1992,130.0
1993,117.0
1994,129.0
1995,126.0
1996,127.0
1997,125.0
1998,124.0
1999,129.0
2000,121.0
2001,124.0
2002,118.0
2003,126.0
2004,125.0
2005,119.0
2006,117.0
2007,118.0
2008,124.0
2009,123.0
2010,119.0
2011,113.0
2012,117.0
2013,116.0
2014,111.0
2015,115.0
2016,111.0
2017,110.0
2018,113.0
2019,116.0
2020,112.0
2021,114.0
2022,119.0
2023,113.0
2024,111.0
2025,113.0
2026,109.0
2027,108.0
2028,114.0
2029,113.0
2030,112.0
2031,109.0
2032,111.0
2033,107.0
2034,107.0
2035,112.0
2036,118.0
2037,107.0
2038,116.0
2039,117.0
2040,118.0
2041,112.0
2042,111.0
2043,114.0
